Query_ID	Subject_ID	%_Identity	Alignment_Length	Mismatches	Gap_Openings	Query_Start	Query_End	Subject_Start	Subject_End	E-value	Bit_Score
k141_5537034	3xylanase	36.455	299	157	7	857	3	78	357	1.1699999999999999e-60	188.0
k141_3617082	4RecName:	34.783	207	87	5	500	3	208	407	5.260000000000001e-32	108.0
k141_3617082	6xylanase	34.783	207	87	5	500	3	208	407	3.43e-31	106.0
k141_3617082	1xylanase	35.468	203	85	6	500	9	212	407	1.14e-30	105.0
k141_3617082	3xylanase	36.364	187	90	5	500	9	212	392	1.2299999999999999e-30	105.0
k141_3617082	9xylanase	34.066	182	96	6	506	12	155	329	3.8299999999999997e-28	97.4
k141_3617082	11xylanase	35.196	179	94	7	500	9	506	677	7.140000000000001e-27	95.9
k141_3617082	5xylanase	30.233	172	106	6	503	9	170	334	1.34e-18	72.0
k141_740892	4RecName:	41.176	187	96	3	526	2	48	232	9.23e-45	146.0
k141_740892	1xylanase	42.021	188	94	3	529	2	52	236	1.2400000000000001e-43	144.0
k141_740892	3xylanase	39.894	188	98	3	529	2	52	236	1.27e-43	143.0
k141_740892	9xylanase	42.623	183	97	3	541	2	3	180	3.5600000000000002e-43	140.0
k141_740892	6xylanase	41.176	187	96	3	526	2	48	232	1.0499999999999999e-42	141.0
k141_740892	11xylanase	41.711	187	102	4	550	2	346	529	2.2599999999999999e-41	141.0
k141_740892	5xylanase	34.911	169	106	2	508	2	30	194	7.86e-30	106.0
k141_5219913	4RecName:	44.118	102	55	1	428	123	46	145	1.0799999999999999e-24	95.1
k141_5219913	6xylanase	43.137	102	56	1	428	123	46	145	4.27e-24	93.2
k141_5219913	3xylanase	43.564	101	54	2	422	120	53	150	1.57e-22	88.6
k141_5219913	1xylanase	46.078	102	52	2	425	120	52	150	1.65e-22	88.6
k141_5219913	9xylanase	40.659	91	52	1	428	156	6	94	1.15e-19	79.3
k141_5219913	11xylanase	41.414	99	56	1	428	132	353	449	1.66e-19	80.5
k141_5219913	5xylanase	34.694	98	55	3	419	132	27	117	2.54e-11	54.3
k141_2654820	9xylanase	51.754	114	51	1	344	3	117	226	5.69e-41	129.0
k141_2654820	11xylanase	50.0	112	50	2	341	9	467	573	7.940000000000001e-35	116.0
k141_2654820	3xylanase	46.018	113	54	2	347	12	173	279	8.82e-29	97.8
k141_2654820	6xylanase	44.828	116	57	2	347	3	169	278	9.86e-29	97.8
k141_2654820	1xylanase	43.966	116	58	2	347	3	173	282	2.62e-28	96.7
k141_2654820	4RecName:	44.828	116	57	2	347	3	169	278	7.46e-28	95.5
k141_2654820	5xylanase	41.573	89	45	2	308	45	145	227	1.91e-17	66.6
k141_1372924	9xylanase	33.793	145	80	5	480	85	184	325	3.36e-20	75.9
k141_4580829	11xylanase	34.831	89	55	3	416	153	358	444	3.21e-11	50.8
k141_4256912	9xylanase	44.751	181	80	4	992	453	168	329	7.909999999999999e-48	154.0
k141_4256912	11xylanase	36.066	183	93	6	992	450	517	677	2.24e-30	111.0
k141_4256912	3xylanase	33.152	184	107	4	995	450	223	392	2.75e-27	100.0
k141_4256912	6xylanase	32.512	203	100	7	995	450	219	405	2.24e-26	98.6
k141_4256912	4RecName:	31.034	203	103	6	995	450	219	405	1.88e-25	95.9
k141_4256912	1xylanase	33.0	200	101	8	995	450	223	407	4.34e-25	94.7
k141_3936629	11xylanase	36.049	405	190	19	1589	432	334	688	1.93e-61	204.0
k141_3936629	9xylanase	31.892	370	191	13	1550	489	1	325	2.18e-53	174.0
k141_3936629	3xylanase	32.642	386	188	15	1541	474	49	392	3.2599999999999996e-48	162.0
k141_3936629	1xylanase	31.655	417	189	16	1562	474	33	407	2.46e-47	160.0
k141_3936629	6xylanase	31.683	404	182	14	1535	474	46	405	6.52e-47	159.0
k141_3936629	4RecName:	31.281	406	181	15	1535	474	46	405	4.7299999999999994e-42	145.0
k141_4580887	4RecName:	45.783	83	45	0	249	1	52	134	1.11e-25	88.2
k141_4580887	1xylanase	46.988	83	43	1	249	1	57	138	8.89e-25	85.9
k141_4580887	3xylanase	44.578	83	45	1	249	1	57	138	2.3399999999999997e-23	81.6
k141_4580887	6xylanase	42.169	83	48	0	249	1	52	134	5.88e-23	80.5
k141_4580887	9xylanase	43.038	79	43	1	237	1	16	92	3.52e-18	67.0
k141_4580887	11xylanase	37.349	83	52	0	249	1	359	441	4.47e-18	67.0
k141_4580887	5xylanase	48.214	56	29	0	168	1	57	112	2.01e-15	59.3
k141_1054780	11xylanase	35.556	90	54	2	611	348	350	437	7.41e-12	54.3
k141_1054780	4RecName:	40.909	66	39	0	545	348	65	130	1.52e-11	53.1
k141_9060900	5xylanase	54.762	84	35	2	1	246	145	227	1.86e-28	95.9
k141_9060900	11xylanase	51.685	89	39	2	1	258	478	565	2.9800000000000003e-27	93.2
k141_9060900	9xylanase	50.0	84	40	1	1	246	129	212	1.1300000000000001e-26	90.1
k141_9060900	6xylanase	48.276	87	44	1	1	258	182	268	6.9e-25	86.3
k141_9060900	4RecName:	49.398	83	41	1	1	246	182	264	2.19e-24	84.7
k141_9060900	1xylanase	50.602	83	40	1	1	246	186	268	3.07e-23	81.6
k141_9060900	3xylanase	48.193	83	42	1	1	246	186	268	8.229999999999999e-23	80.5
k141_7460658	9xylanase	33.333	153	77	4	454	2	2	131	2.33e-18	73.6
k141_4581427	9xylanase	41.071	56	33	0	1381	1214	269	324	6.91e-14	62.0
k141_3618274	9xylanase	33.618	351	191	15	929	1933	7	331	1.37e-49	169.0
k141_3618274	11xylanase	33.036	336	182	14	887	1864	348	650	8.95e-38	141.0
k141_3618274	4RecName:	30.514	331	189	11	965	1900	58	366	1.28e-36	133.0
k141_3618274	3xylanase	31.307	329	186	11	965	1897	63	369	1.7700000000000002e-35	129.0
k141_3618274	6xylanase	31.487	343	193	13	923	1900	49	366	2.7700000000000003e-35	129.0
k141_3618274	1xylanase	31.402	328	189	11	965	1900	63	370	9.240000000000001e-35	127.0
k141_6498161	9xylanase	38.596	171	87	5	528	16	31	183	9.51e-36	118.0
k141_6498161	4RecName:	37.017	181	88	5	525	10	74	237	4.2300000000000004e-32	109.0
k141_6498161	1xylanase	35.196	179	94	5	525	10	78	241	2.63e-29	102.0
k141_6498161	6xylanase	36.111	180	91	6	525	10	74	237	2.63e-28	99.4
k141_6498161	11xylanase	36.994	173	85	7	528	19	380	531	3.6199999999999997e-28	100.0
k141_6498161	3xylanase	34.078	179	96	5	525	10	78	241	5.06e-28	98.2
k141_6498161	5xylanase	37.903	124	61	4	396	25	87	194	1.69e-19	74.7
k141_2019698	10xylanase	31.111	90	62	0	2185	1916	906	995	6.02e-11	56.6
k141_1055552	10xylanase	41.6	125	60	5	2	361	586	702	4.78e-25	89.0
k141_1055552	5xylanase	38.71	93	55	2	95	367	60	152	4.77e-15	60.1
k141_418729	9xylanase	37.758	339	186	5	1129	131	3	322	8.430000000000001e-79	243.0
k141_418729	11xylanase	40.72	361	186	9	1120	53	353	690	4.59e-78	252.0
k141_418729	4RecName:	36.901	355	193	6	1204	179	17	353	2.08e-73	232.0
k141_418729	6xylanase	36.415	357	194	7	1204	179	15	353	1.04e-72	230.0
k141_418729	1xylanase	39.104	335	160	9	1126	179	49	358	8.170000000000001e-66	212.0
k141_418729	3xylanase	35.311	354	189	8	1126	131	49	384	1.98e-62	202.0
k141_742644	10xylanase	45.0	80	38	2	241	2	585	658	1.85e-18	68.9
k141_4897386	11xylanase	36.905	84	51	2	230	478	357	439	4.89e-12	57.0
k141_3938117	9xylanase	37.5	336	185	5	10697	9708	6	322	9.450000000000001e-73	239.0
k141_3938117	11xylanase	39.946	368	193	9	10706	9618	350	694	2.1e-72	251.0
k141_3938117	4RecName:	36.314	369	196	6	10799	9756	3	353	9.180000000000001e-70	234.0
k141_3938117	6xylanase	36.339	366	194	8	10790	9756	6	353	2.7600000000000003e-66	224.0
k141_3938117	1xylanase	38.485	330	163	7	10694	9756	52	358	1.94e-59	204.0
k141_3938117	3xylanase	34.857	350	188	8	10691	9708	53	384	2.67e-58	200.0
k141_5861266	4RecName:	41.86	172	85	4	482	3	48	216	6.2e-39	128.0
k141_5861266	3xylanase	39.535	172	90	2	485	3	52	220	1.17e-38	127.0
k141_5861266	1xylanase	40.116	172	89	2	485	3	52	220	3.2000000000000003e-37	124.0
k141_5861266	9xylanase	40.244	164	90	4	485	3	7	165	1.42e-36	120.0
k141_5861266	11xylanase	41.818	165	88	5	485	3	354	514	2.97e-36	123.0
k141_5861266	6xylanase	39.766	171	90	3	482	3	48	216	3.63e-36	121.0
k141_5861266	5xylanase	38.312	154	91	3	464	3	30	179	1.6500000000000002e-31	108.0
k141_2976020	9xylanase	43.59	156	82	2	6	461	53	206	2.31e-46	144.0
k141_2976020	11xylanase	47.02	151	74	2	21	461	407	555	9.42e-45	145.0
k141_2976020	4RecName:	42.262	168	77	4	6	461	95	258	5.23e-41	132.0
k141_2976020	1xylanase	41.071	168	79	4	6	461	99	262	1.22e-39	129.0
k141_2976020	3xylanase	41.071	168	79	4	6	461	99	262	1.67e-39	128.0
k141_2976020	6xylanase	39.286	168	82	4	6	461	95	258	1.05e-37	123.0
k141_2976020	5xylanase	35.948	153	93	2	6	461	73	221	3.88e-28	97.8
k141_2020748	10xylanase	37.327	217	114	8	65	673	585	793	6.83e-41	138.0
k141_2020748	9xylanase	32.787	183	99	6	152	655	39	212	1.17e-25	92.8
k141_2020748	11xylanase	34.637	179	103	6	149	655	387	561	9.8e-23	85.9
k141_2020748	5xylanase	34.302	172	104	6	155	655	60	227	3.6800000000000004e-21	80.9
k141_2020748	4RecName:	32.323	198	92	8	149	655	80	264	6.860000000000001e-21	80.1
k141_2020748	6xylanase	31.122	196	97	8	149	655	80	264	2.97e-19	75.5
k141_2020748	1xylanase	31.122	196	97	7	149	655	84	268	5.7e-19	74.7
k141_6183718	11xylanase	45.238	84	40	2	242	3	419	500	2.68e-20	73.2
k141_6183718	3xylanase	41.975	81	32	2	245	48	115	195	5.05e-18	66.6
k141_6183718	4RecName:	38.272	81	35	2	242	45	112	192	5.25e-18	66.6
k141_6183718	5xylanase	39.024	82	46	1	248	3	88	165	1.75e-17	65.1
k141_6183718	9xylanase	39.726	73	40	1	245	39	69	141	1.8e-17	65.1
k141_6183718	1xylanase	39.506	81	34	2	245	48	115	195	4.32e-17	64.3
k141_6183718	6xylanase	33.721	86	42	2	242	30	112	197	1.77e-15	59.7
k141_1056730	9xylanase	43.578	218	113	3	286	936	2	210	8.23e-62	190.0
k141_1056730	11xylanase	45.581	215	106	2	298	936	354	559	2.6700000000000003e-59	192.0
k141_1056730	4RecName:	40.909	220	109	3	313	936	52	262	1.05e-53	171.0
k141_1056730	3xylanase	41.778	225	107	7	301	936	53	266	1.1999999999999999e-52	168.0
k141_1056730	1xylanase	42.986	221	102	7	313	936	57	266	7.92e-51	164.0
k141_1056730	6xylanase	38.182	220	115	3	313	936	52	262	1.33e-49	160.0
k141_1056730	5xylanase	31.193	218	134	5	292	936	21	225	8.240000000000001e-29	104.0
k141_4583094	9xylanase	38.667	225	127	3	678	10	3	218	1.1399999999999999e-54	170.0
k141_4583094	11xylanase	40.625	224	124	4	675	10	351	567	4.47e-53	173.0
k141_4583094	1xylanase	37.872	235	126	6	675	7	49	275	1.94e-50	161.0
k141_4583094	3xylanase	37.872	235	126	6	675	7	49	275	1.1500000000000002e-47	154.0
k141_4583094	4RecName:	32.0	275	153	7	753	10	3	270	3.85e-44	145.0
k141_4583094	6xylanase	33.191	235	138	5	669	1	46	273	1.2699999999999999e-42	140.0
k141_4583094	5xylanase	34.404	218	127	8	666	28	21	227	3.89e-34	118.0
k141_8421704	6xylanase	42.529	87	45	3	255	515	57	138	8.14e-17	67.0
k141_8421704	4RecName:	42.529	87	45	3	255	515	57	138	9.55e-16	63.9
k141_8421704	9xylanase	46.667	60	31	1	339	518	39	97	6.32e-15	61.2
k141_8421704	1xylanase	37.363	91	49	3	258	524	63	147	8.51e-14	58.2
k141_8421704	3xylanase	42.424	66	35	2	333	524	83	147	3.61e-13	56.6
k141_8421704	11xylanase	33.333	87	53	3	258	518	365	446	4.45e-11	50.4
k141_9387503	3xylanase	34.058	138	63	5	414	67	260	391	3.11e-18	69.7
k141_9387503	4RecName:	32.075	159	61	4	414	58	256	407	5.43e-18	69.3
k141_9387503	9xylanase	33.582	134	65	4	414	64	204	330	2.31e-17	67.0
k141_9387503	1xylanase	32.68	153	60	5	414	67	260	406	4.71e-17	66.6
k141_9387503	6xylanase	30.189	159	64	4	414	58	256	407	1.72e-16	64.7
k141_9387503	11xylanase	30.769	130	70	4	414	67	553	676	1.06e-14	59.7
k141_4259222	1xylanase	43.75	80	35	4	242	3	166	235	4.44e-14	55.8
k141_4259222	3xylanase	42.5	80	36	4	242	3	166	235	8.75e-14	54.7
k141_4259265	11xylanase	33.333	99	35	4	303	22	373	445	1.96e-13	54.7
k141_2657029	9xylanase	41.246	337	177	6	981	1970	7	329	1.21e-81	255.0
k141_2657029	11xylanase	38.889	360	200	8	981	2042	354	699	1.03e-72	241.0
k141_2657029	4RecName:	39.628	323	170	5	972	1904	44	353	6.26e-71	229.0
k141_2657029	3xylanase	37.037	351	186	8	984	1970	53	390	5.1e-68	220.0
k141_2657029	6xylanase	36.919	344	191	6	912	1904	23	353	5.73e-68	221.0
k141_2657029	1xylanase	37.901	343	186	7	981	1967	52	381	4.830000000000001e-66	216.0
k141_2657029	5xylanase	30.882	340	193	11	987	1976	27	334	4.67e-40	142.0
k141_4259347	4RecName:	37.419	155	77	5	95	526	103	248	7.04e-31	106.0
k141_4259347	3xylanase	36.242	149	81	3	101	523	109	251	8.22e-28	97.8
k141_4259347	9xylanase	34.857	175	104	4	2	523	30	195	9.06e-28	96.7
k141_4259347	1xylanase	36.242	149	81	3	101	523	109	251	1.83e-27	97.1
k141_4259347	6xylanase	35.948	153	82	6	95	526	103	248	3.6000000000000006e-27	96.3
k141_4259347	11xylanase	33.962	159	83	4	5	481	394	530	3.3899999999999996e-24	88.6
k141_4259347	5xylanase	35.172	145	77	7	95	523	81	210	1.31e-17	69.3
k141_7139523	7xylanase	44.196	224	102	6	186	827	22	232	4.47e-60	186.0
k141_7139523	2xylanase	38.559	236	120	6	132	827	4	218	2.8999999999999997e-48	150.0
k141_7139523	8xylanase	35.776	232	128	6	135	827	7	218	1.17e-39	132.0
k141_9387786	4RecName:	36.082	97	46	1	252	10	256	352	6.25e-18	66.6
k141_9387786	6xylanase	35.052	97	47	1	252	10	256	352	1.23e-16	63.2
k141_9387786	1xylanase	36.735	98	45	1	252	10	260	357	2.58e-16	62.0
k141_9387786	3xylanase	33.673	98	48	2	252	10	260	357	5.82e-16	61.2
k141_9387786	9xylanase	34.343	99	50	1	252	1	204	302	7.98e-16	60.5
k141_9387786	11xylanase	33.333	96	49	2	252	10	553	648	2.05e-13	53.9
k141_744124	4RecName:	37.989	179	79	3	441	1	5	183	4.85e-35	123.0
k141_744124	3xylanase	43.056	144	70	3	399	1	45	187	3.01e-34	120.0
k141_744124	1xylanase	40.123	162	85	3	453	1	27	187	1.1e-33	119.0
k141_744124	6xylanase	35.593	177	82	3	435	1	7	183	8.82e-33	117.0
k141_744124	11xylanase	44.444	126	70	0	378	1	354	479	3.8900000000000003e-32	117.0
k141_744124	9xylanase	40.152	132	77	1	396	1	1	130	1.1900000000000001e-27	101.0
k141_9388043	9xylanase	53.521	71	33	0	5	217	160	230	1.09e-26	89.7
k141_9388043	11xylanase	52.113	71	34	0	5	217	509	579	1.1199999999999999e-23	82.4
k141_9388043	6xylanase	45.833	72	36	3	8	217	212	282	3.63e-17	63.9
k141_9388043	4RecName:	47.222	72	35	3	8	217	212	282	5.17e-17	63.5
k141_9388043	1xylanase	43.662	71	39	1	8	217	216	286	9.11e-16	60.1
k141_9388043	3xylanase	48.333	60	30	1	8	184	216	275	3.23e-14	55.5
k141_9388058	11xylanase	50.641	156	62	2	523	59	453	594	2.9e-47	154.0
k141_9388058	9xylanase	45.513	156	71	2	526	59	103	244	3.18e-47	147.0
k141_9388058	3xylanase	42.949	156	72	2	523	59	161	300	6.760000000000001e-35	116.0
k141_9388058	1xylanase	42.949	156	72	2	523	59	161	300	2.28e-34	115.0
k141_9388058	6xylanase	38.462	156	79	2	523	59	157	296	1.84e-30	105.0
k141_9388058	4RecName:	39.103	156	78	2	523	59	157	296	1.8599999999999997e-30	105.0
k141_9388058	5xylanase	33.548	155	83	4	502	47	127	264	3.53e-21	79.3
k141_4583814	5xylanase	49.495	99	44	1	259	555	58	150	1.5800000000000002e-31	108.0
k141_4583814	9xylanase	43.434	99	54	1	262	558	39	135	2.5500000000000002e-26	93.2
k141_4583814	4RecName:	35.556	135	74	2	181	558	58	188	1.51e-24	89.4
k141_4583814	1xylanase	38.519	135	69	3	181	558	63	192	1.5999999999999999e-24	89.4
k141_4583814	3xylanase	41.818	110	55	3	256	558	83	192	4.62e-24	87.8
k141_4583814	6xylanase	33.333	135	77	2	181	558	58	188	1.57e-22	83.6
k141_4583814	11xylanase	35.455	110	69	1	226	555	376	483	3.3700000000000004e-21	80.1
k141_2340593	9xylanase	32.323	297	155	12	892	8	74	326	3.12e-44	144.0
k141_2340593	4RecName:	30.12	332	149	14	886	2	118	403	3.34e-35	122.0
k141_2340593	11xylanase	33.67	297	151	13	889	2	424	675	1.86e-34	122.0
k141_2340593	1xylanase	30.462	325	159	11	892	2	120	405	6.750000000000001e-33	115.0
k141_1057675	9xylanase	41.961	255	138	4	758	6	43	291	6.540000000000001e-73	216.0
k141_1057675	11xylanase	42.52	254	134	6	752	6	394	640	8.11e-65	204.0
k141_1057675	3xylanase	40.075	267	138	6	758	6	89	349	6.09e-57	177.0
k141_1057675	1xylanase	38.951	267	141	6	758	6	89	349	7.960000000000001e-56	175.0
k141_1057675	4RecName:	36.765	272	139	9	758	6	85	344	1.6e-53	169.0
k141_1057675	6xylanase	36.194	268	146	8	758	6	85	344	1.9799999999999997e-52	166.0
k141_1057675	5xylanase	35.178	253	142	7	752	3	65	298	3.02e-42	139.0
k141_93818	9xylanase	35.354	297	149	9	11	847	55	326	2.12e-55	175.0
k141_93818	6xylanase	34.848	330	143	9	11	853	97	403	1.39e-50	164.0
k141_93818	4RecName:	35.593	295	139	8	11	823	97	364	6.55e-50	163.0
k141_93818	3xylanase	33.548	310	147	9	26	853	106	390	2.86e-48	158.0
k141_93818	1xylanase	32.424	330	149	9	11	853	101	405	1.34e-46	154.0
k141_93818	11xylanase	33.904	292	152	10	26	853	409	675	2.04e-44	152.0
k141_93818	5xylanase	33.333	294	143	14	23	859	79	334	1.08e-32	116.0
k141_93828	9xylanase	37.19	121	58	4	11	373	55	157	3.0500000000000003e-22	80.1
k141_93828	11xylanase	35.345	116	57	4	26	373	409	506	2.03e-20	75.5
k141_93828	4RecName:	35.338	133	53	6	11	373	97	208	5.33e-18	68.6
k141_93828	6xylanase	35.659	129	58	4	11	373	97	208	2.22e-17	66.6
k141_93828	5xylanase	36.752	117	50	4	23	373	79	171	3.96e-16	63.2
k141_93828	3xylanase	30.952	126	58	4	26	373	106	212	8.43e-16	62.4
k141_8422637	1xylanase	36.517	178	100	3	2887	3390	35	209	4.3100000000000003e-32	120.0
k141_8422637	3xylanase	36.932	176	98	2	2893	3390	37	209	7.68e-32	119.0
k141_8422637	9xylanase	42.857	154	81	4	2938	3393	7	155	1.0400000000000001e-31	117.0
k141_8422637	6xylanase	40.397	151	76	4	2971	3390	58	205	1.32e-30	115.0
k141_8422637	4RecName:	32.212	208	110	5	2851	3390	1	205	1.1800000000000001e-29	112.0
k141_8422637	11xylanase	43.089	123	65	3	3031	3390	383	503	1.2400000000000001e-27	109.0
k141_8422637	5xylanase	35.455	110	66	1	3064	3393	65	169	1.01e-17	76.3
k141_8104027	9xylanase	41.379	145	81	1	443	9	160	300	7.51e-41	130.0
k141_8104027	11xylanase	43.151	146	77	3	443	9	509	649	1.33e-37	125.0
k141_8104027	6xylanase	33.835	133	85	1	401	3	226	355	5.96e-25	89.0
k141_8104027	1xylanase	32.414	145	95	2	440	9	216	358	2.5899999999999996e-23	84.3
k141_8104027	4RecName:	33.103	145	93	2	440	9	212	353	7.22e-23	83.2
k141_8104027	3xylanase	33.103	145	94	2	440	9	216	358	2.01e-22	81.6
k141_8104027	5xylanase	34.868	152	71	8	440	9	175	306	9.8e-16	62.8
k141_9388540	9xylanase	36.224	196	93	7	20	592	4	172	2.34e-33	112.0
k141_9388540	11xylanase	35.938	192	101	5	20	592	351	521	7.280000000000001e-31	108.0
k141_9388540	3xylanase	35.859	198	97	8	23	589	50	226	5.66e-28	99.0
k141_9388540	4RecName:	33.668	199	103	7	14	583	42	220	2.46e-27	97.4
k141_9388540	1xylanase	32.995	197	104	5	23	589	50	226	4.5400000000000005e-27	96.7
k141_9388540	6xylanase	32.821	195	102	7	26	583	46	220	2.99e-24	89.0
k141_8104042	9xylanase	43.03	165	84	3	479	3	160	320	5.1899999999999995e-46	144.0
k141_8104042	11xylanase	43.558	163	82	5	479	6	509	666	3.49e-40	133.0
k141_8104042	6xylanase	33.835	133	85	1	437	39	226	355	1.36e-24	88.6
k141_8104042	3xylanase	31.361	169	103	3	476	3	216	382	3.2899999999999996e-23	84.3
k141_8104042	1xylanase	32.414	145	95	2	476	45	216	358	8.709999999999999e-23	83.6
k141_8104042	4RecName:	32.653	147	95	2	476	39	212	355	1.59e-22	82.8
k141_8104042	5xylanase	34.118	170	80	9	476	3	175	324	7.07e-17	66.6
k141_3297255	9xylanase	34.545	165	84	6	637	143	66	206	1.94e-26	94.4
k141_3297255	11xylanase	30.128	156	85	6	631	164	417	548	1.69e-18	73.2
k141_8746199	11xylanase	49.565	115	46	1	4	348	427	529	6.27e-36	119.0
k141_8746199	9xylanase	49.565	115	46	2	4	348	78	180	2.2499999999999998e-34	112.0
k141_8746199	3xylanase	39.844	128	51	4	1	348	123	236	1.1e-23	84.0
k141_8746199	4RecName:	37.795	127	53	3	4	348	120	232	1.48e-23	84.0
k141_8746199	6xylanase	36.22	127	55	3	4	348	120	232	7.079999999999999e-23	82.0
k141_8746199	1xylanase	39.37	127	51	4	4	348	124	236	1.4100000000000001e-22	81.3
k141_8746199	5xylanase	33.043	115	59	3	4	348	98	194	8.53e-18	67.8
k141_7463453	9xylanase	43.609	133	73	1	2	394	98	230	8.35e-39	124.0
k141_7463453	11xylanase	48.872	133	64	2	5	394	448	579	1.66e-36	121.0
k141_7463453	5xylanase	49.533	107	53	1	26	343	122	228	3.81e-34	113.0
k141_7463453	1xylanase	46.4	125	66	1	23	394	162	286	9.53e-32	107.0
k141_7463453	3xylanase	44.0	125	69	1	23	394	162	286	2.6199999999999997e-30	102.0
k141_7463453	6xylanase	44.0	125	69	1	23	394	158	282	9.779999999999999e-30	101.0
k141_7463453	4RecName:	42.4	125	71	1	23	394	158	282	1.1199999999999999e-28	98.6
k141_7463459	9xylanase	44.262	122	66	1	363	4	109	230	2.05e-35	114.0
k141_7463459	11xylanase	50.407	123	57	2	363	4	458	579	1.18e-34	115.0
k141_7463459	5xylanase	50.98	102	49	1	357	55	127	228	9.89e-34	111.0
k141_7463459	1xylanase	47.107	121	63	1	363	4	166	286	6.37e-31	104.0
k141_7463459	3xylanase	44.628	121	66	1	363	4	166	286	2.79e-29	99.8
k141_7463459	6xylanase	44.628	121	66	1	363	4	162	282	6.81e-29	98.6
k141_7463459	4RecName:	42.975	121	68	1	363	4	162	282	8.14e-28	95.9
k141_6501048	9xylanase	33.882	304	152	9	45	923	8	273	2.56e-53	168.0
k141_6501048	4RecName:	35.831	307	135	10	69	917	56	324	4.91e-52	167.0
k141_6501048	6xylanase	36.066	305	141	9	63	917	54	324	2.54e-51	165.0
k141_6501048	1xylanase	33.333	291	146	7	33	872	49	302	1.85e-44	147.0
k141_6501048	11xylanase	35.379	277	141	9	45	869	355	595	3.71e-43	147.0
k141_6501048	3xylanase	31.959	291	150	7	33	872	49	302	2.2499999999999997e-42	141.0
k141_6501048	5xylanase	31.518	257	144	10	174	923	49	280	1.41e-29	106.0
k141_745163	7xylanase	67.91	134	42	1	1534	1133	100	232	1.87e-61	197.0
k141_745163	2xylanase	56.0	125	53	2	1504	1133	95	218	2.82e-43	144.0
k141_745163	8xylanase	50.781	128	61	2	1522	1145	87	214	5.929999999999999e-38	133.0
k141_745301	9xylanase	36.17	329	166	11	2	925	20	325	6.100000000000001e-56	175.0
k141_745301	11xylanase	36.278	317	166	11	35	937	380	676	1.77e-51	171.0
k141_745301	4RecName:	31.268	355	175	9	23	937	69	404	2.68e-50	162.0
k141_745301	3xylanase	31.657	338	169	12	38	937	78	391	8.149999999999999e-48	155.0
k141_745301	6xylanase	31.611	329	181	9	23	934	69	378	1.12e-47	155.0
k141_745301	1xylanase	33.113	302	155	9	38	868	78	357	2.99e-47	154.0
k141_745301	5xylanase	30.872	298	163	14	50	919	56	318	1.82e-33	117.0
k141_8104807	9xylanase	40.0	235	123	3	776	78	105	323	1.1500000000000001e-59	183.0
k141_8104807	11xylanase	36.626	243	129	6	776	60	455	676	2.7699999999999996e-48	160.0
k141_8104807	4RecName:	39.535	215	110	4	776	141	158	355	1.0899999999999999e-45	148.0
k141_8104807	6xylanase	36.62	213	119	2	776	141	158	355	9.06e-45	146.0
k141_8104807	3xylanase	34.137	249	135	5	776	60	162	391	4.15e-44	144.0
k141_8104807	1xylanase	35.907	259	132	6	776	60	162	406	1.1900000000000002e-43	143.0
k141_8104807	5xylanase	32.271	251	124	7	773	51	122	336	4.910000000000001e-35	120.0
k141_9065180	11xylanase	45.205	73	38	1	234	16	510	580	3.74e-19	69.7
k141_9065180	4RecName:	45.312	64	33	1	195	4	226	287	4.2e-16	61.2
k141_9065180	9xylanase	36.364	77	47	1	234	4	161	235	7.72e-15	57.4
k141_9065180	6xylanase	46.875	64	32	1	195	4	226	287	1.11e-14	57.0
k141_9065180	1xylanase	44.872	78	40	2	234	4	216	291	1.48e-14	56.6
k141_9065180	5xylanase	40.506	79	45	2	234	1	175	252	3.31e-13	52.8
k141_9065183	4RecName:	45.312	64	33	1	195	4	226	287	2.08e-15	58.5
k141_9065183	6xylanase	46.875	64	32	1	195	4	226	287	3.37e-15	58.2
k141_9065183	1xylanase	45.455	66	34	1	201	4	228	291	6.47e-14	54.3
k141_9065183	11xylanase	41.935	62	34	1	201	16	521	580	3.81e-13	52.4
k141_6186213	1xylanase	47.573	103	44	4	316	8	166	258	4.49e-24	84.7
k141_6186213	3xylanase	43.689	103	48	4	316	8	166	258	2.5000000000000002e-22	79.7
